Date,CPU Utilization,Total Power,CPU Power,GPU Power
2024-10-09 12:52:14,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:15,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:16,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:52:17,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:18,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:19,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:20,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:21,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:22,0.25870646766169,3.32043004742776,3.32043004742776,0.00000000000000
2024-10-09 12:52:23,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:52:24,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:25,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:26,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:27,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:28,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:29,0.25376884422111,3.30616987377652,3.30616987377652,0.00000000000000
2024-10-09 12:52:30,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:31,0.25376884422111,3.30616987377652,3.30616987377652,0.00000000000000
2024-10-09 12:52:32,0.25062656641604,3.29731551798078,3.29731551798078,0.00000000000000
2024-10-09 12:52:33,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:34,0.25750000000000,3.31690607031947,3.31690607031947,0.00000000000000
2024-10-09 12:52:35,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:36,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:37,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:38,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:39,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:40,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:41,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:52:42,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:43,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:44,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:45,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:46,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:47,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:52:48,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:49,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:50,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:51,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:52,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:52:53,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:54,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:55,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:56,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:52:57,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:52:58,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:52:59,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:53:00,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:01,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:02,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:03,0.25870646766169,3.32043004742776,3.32043004742776,0.00000000000000
2024-10-09 12:53:04,0.25376884422111,3.30616987377652,3.30616987377652,0.00000000000000
2024-10-09 12:53:05,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:06,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:07,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:08,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:09,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:10,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:11,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:53:12,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:13,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:14,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:15,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:16,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:17,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:18,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:19,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:20,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:21,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:22,0.25376884422111,3.30616987377652,3.30616987377652,0.00000000000000
2024-10-09 12:53:23,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:24,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:25,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:26,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:27,0.25062656641604,3.29731551798078,3.29731551798078,0.00000000000000
2024-10-09 12:53:28,0.25436408977556,3.30786635581453,3.30786635581453,0.00000000000000
2024-10-09 12:53:29,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:53:30,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:31,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:32,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:33,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:34,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:35,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:36,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:37,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:38,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:39,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:40,0.25750000000000,3.31690607031947,3.31690607031947,0.00000000000000
2024-10-09 12:53:41,0.25563909774436,3.31152095696948,3.31152095696948,0.00000000000000
2024-10-09 12:53:42,0.25313283208020,3.30436399114041,3.30436399114041,0.00000000000000
2024-10-09 12:53:43,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
2024-10-09 12:53:44,0.25685785536160,3.31504093144141,3.31504093144141,0.00000000000000
2024-10-09 12:53:45,0.25500000000000,3.30968554221973,3.30968554221973,0.00000000000000
